price,initialPriceCurrency,pricePerM2,nbRooms,level,nbLevels,buildingType,totalSurface,livingSurface,dwellingsState,nbBalconies,nbBathrooms,parking,announceAuthor,housingStock,planning,kitchenSurface,ceilingHeight,region,authorsNick,url
64500,64500 €,1316.33,1,4,15,,49,,Eвроремонт,1,1,Oткрытое,Агентство,Новострой,,,,Рышкановка,BCLIMOBIL,https://999.md/ru/78259864
42900,42900 €,1261.76,1,3,5,Kотельцовый,34,17,Eвроремонт,1,1,,Частное лицо,Вторичный,Чш (Чешка),7,,Рышкановка,alena11a-74,https://999.md/ru/80260712
99900,99900 €,1248.75,2,6,7,,80,,Белый вариант,,2,Oткрытое,Агентство,Новострой,,,,Центр,imobiliare-centru,https://999.md/ru/79114265
35550,35550 €,826.74,1,1,8,,43,,Без ремонта,1,1,Подземная,Агентство,Новострой,,,,Телецентр,imobiliare-telecentru,https://999.md/ru/74669555
136000,136000 €,1563.22,2,5,8,,87,,Eвроремонт,2,1,Подземная,Агентство,Новострой,,,,Центр,imobiliare-centru,https://999.md/ru/80111150
78500,78500 €,872.22,4,9,10,,90,,Eвроремонт,1,2,,Частное лицо,Вторичный,143,10,,Рышкановка,Tolia2000018,https://999.md/ru/80842729
45205,45205 €,941.77,1,1,10,Kирпичный,48,,Белый вариант,,,,Застройщик,Новострой,Индивидуальная,12,270,Рышкановка,HORUS01,https://999.md/ru/77955572
70800,70800 €,1200.00,2,2,4,Ячеистый Бетон,59,,Eвроремонт,,2,Oткрытое,Застройщик,Новострой,Индивидуальная,,,Дурлешты,Vasile-REMAX-Total,https://999.md/ru/78812160
58000,58000 €,644.44,3,1,5,Kотельцовый,90,,Нуждается в ремонте,4 и более,,,Частное лицо,Вторичный,Индивидуальная,20,,Рышкановка,nik-1703,https://999.md/ru/80479000
36800,36800 €,994.59,1,4,5,Kотельцовый,37,,Eвроремонт,2,1,,Частное лицо,Вторичный,Индивидуальная,,,Рышкановка,alena11aaa-74,https://999.md/ru/79590622
120000,120000 €,1739.13,2,8,9,,69,,Eвроремонт,1,1,Подземная,Агентство,Новострой,,,,Ботаника,imobiliare-centru,https://999.md/ru/79174595
87000,87000 €,1318.18,3,1,7,Kирпичный,66,,Eвроремонт,,1,Oткрытое,Агентство,Новострой,,,,Телецентр,,https://999.md/ru/78168691
83200,83200 €,1459.65,2,1,5,,57,,Eвроремонт,1,1,Подземная,Агентство,Новострой,,,,Центр,imobiliare-telecentru,https://999.md/ru/77960728
52000,52000 €,838.71,2,2,5,,62,,Cерый вариант,1,1,Oткрытое,Агентство,Новострой,,,,Ботаника,imobiliare-centru,https://999.md/ru/78293106
73900,73900 €,1026.39,3,14,14,,72,,Белый вариант,1,1,Подземная,Агентство,Новострой,Индивидуальная,,,Центр,imobiliare-buiucani,https://999.md/ru/75020607
107000,107000 €,955.36,2,5,10,,112,,Белый вариант,1,1,Oткрытое,Агентство,Новострой,,,,Центр,imobiliare-buiucani,https://999.md/ru/74132797
35550,35550 €,826.74,1,4,9,,43,,Белый вариант,1,1,Подземная,Агентство,Новострой,,,,Телецентр,imobiliare-telecentru,https://999.md/ru/74667705
66000,66000 €,1137.93,2,9,11,Kирпичный,58,40,Белый вариант,1,1,Oткрытое,Частное лицо,Новострой,Индивидуальная,15,280,Скулянка,valvas888,https://999.md/ru/78734510
54000,54000 €,1285.71,1,4,15,Ячеистый Бетон,42,,Белый вариант,1,1,Oткрытое,Частное лицо,Новострой,Индивидуальная,13,290,Рышкановка,ngrig,https://999.md/ru/80842467
68000,68000 €,1046.15,2,11,14,,65,,Белый вариант,1,1,Oткрытое,Агентство,Новострой,,,,Центр,imobiliare-telecentru,https://999.md/ru/80069597
111600,111600 €,1200.00,3,6,10,,93,,,1,1,Oткрытое,Агентство,Новострой,,,,Центр,,https://999.md/ru/79203909
64900,64900 €,1475.00,1,6,10,,44,,Eвроремонт,1,1,Oткрытое,Агентство,Новострой,,,,Телецентр,imobiliare-telecentru,https://999.md/ru/79883365
71000,71000 €,1000.00,2,6,12,,71,,Белый вариант,2,2,Oткрытое,Агентство,Новострой,,,,Чокана,imobiliare-ciocana,https://999.md/ru/80123415
37200,37200 €,826.67,2,5,5,,45,,Косметический pемонт,1,2,Oткрытое,Агентство,Вторичный,,,,Ботаника,imobiliare-telecentru,https://999.md/ru/80397733
190000,190000 €,1809.52,2,4,14,,105,,Eвроремонт,,2,Oткрытое,Агентство,Новострой,,,,Центр,imobiliare-centru,https://999.md/ru/80500202
64500,64500 €,921.43,2,6,10,,70,,Белый вариант,1,2,Oткрытое,Агентство,Новострой,,,,Чокана,imobiliare-centru,https://999.md/ru/80273334
48000,48000 €,960.00,1,5,9,Kирпичный,50,,Белый вариант,1,2,Oткрытое,Застройщик,Новострой,Индивидуальная,,,Буюканы,Vlad-Ro,https://999.md/ru/80842213
76000,76000 €,1000.00,2,6,6,,76,,Eвроремонт,1,2,Oткрытое,Агентство,Новострой,,,,Телецентр,imobiliare-telecentru,https://999.md/ru/78237986
14500,14500 €,537.04,1,9,9,,27,,Косметический pемонт,,1,Oткрытое,Агентство,Вторичный,,,,Телецентр,imobiliare-botanica,https://999.md/ru/79240896
92000,92000 €,1243.24,2,6,16,,74,,Белый вариант,1,1,,Агентство,Новострой,,,,Рышкановка,acces398,https://999.md/ru/76697503
52370,52370 €,935.18,2,6,15,,56,,Белый вариант,,1,Подземная,Агентство,Новострой,,,,Рышкановка,RemarkImobil,https://999.md/ru/79378068
50900,50900 €,925.45,2,4,5,,55,,Eвроремонт,1,1,Oткрытое,Агентство,Новострой,,,,Ботаника,AXAIMOBIL-MD,https://999.md/ru/79709249
172000,172000 €,2457.14,3,11,13,,70,,Eвроремонт,,1,Oткрытое,Агентство,Новострой,Индивидуальная,,,Центр,BCLIMOBIL,https://999.md/ru/80174331
69500,69500 €,1478.72,1,5,9,,47,,,,,,Частное лицо,Новострой,,,,Ботаника,Anastasi,https://999.md/ru/80842001
39900,39900 €,814.29,2,1,9,Панельный,49,,Eвроремонт,Нет,1,Oткрытое,Частное лицо,Вторичный,Индивидуальная,,,Чокана,stoiouis,https://999.md/ru/80841993
30500,30500 €,802.63,1,2,4,Kирпичный,38,,Белый вариант,Нет,1,Oткрытое,Застройщик,Новострой,,,,Дурлешты,Vlad-Ro,https://999.md/ru/80769938
55900,55900 €,1242.22,1,3,9,Kирпичный,45,,Белый вариант,1,1,Oткрытое,Агентство,Новострой,Индивидуальная,,,Буюканы,acces278,https://999.md/ru/79923564
15800,15800 €,929.41,1,3,5,Kотельцовый,17,,Косметический pемонт,Нет,1,,Частное лицо,Вторичный,Малосемейная,,,Чокана,taruscarolina98,https://999.md/ru/80841895
84900,84900 €,1010.71,2,6,8,,84,,Eвроремонт,2,1,Oткрытое,Агентство,Новострой,,,,Центр,imobiliare-centru,https://999.md/ru/80747061
255000,255000 €,1700.00,2,5,5,,150,,Белый вариант,2,2,,Агентство,Новострой,,,,Телецентр,79999918,https://999.md/ru/80814576
63500,63500 €,1007.94,2,9,9,,63,,Белый вариант,1,1,,Частное лицо,Новострой,,,3400,Буюканы,Churchills,https://999.md/ru/78737537
50000,50000 €,1136.36,1,6,10,,44,,,,,,Агентство,Новострой,,,,Дурлешты,IULIAN3131,https://999.md/ru/79478378
68500,68500 €,1141.67,2,3,5,,60,,Eвроремонт,1,1,Oткрытое,Частное лицо,Вторичный,Хрущевка,,,Ботаника,ilievici,https://999.md/ru/78581376
45000,45000 €,957.45,2,5,5,,47,,,,,,Частное лицо,Вторичный,,,,Старая Почта,061152231,https://999.md/ru/80841723
39600,39600 €,1320.00,1,2,2,Kотельцовый,30,,Eвроремонт,,1,Oткрытое,Частное лицо,Вторичный,,,,Центр,arhv,https://999.md/ru/79424506
110900,110900 €,1155.21,2,4,12,Ячеистый Бетон,96,70,Белый вариант,1,1,Oткрытое,Агентство,Новострой,Индивидуальная,11,,Рышкановка,Mihai-REMAX-Total,https://999.md/ru/80002781
71000,71000 €,1126.98,2,4,10,Mонолитный,63,,Белый вариант,1,,,Частное лицо,Новострой,,,,Буюканы,Totpiese,https://999.md/ru/77651579
35800,35800 €,1052.94,1,5,6,,34,,,,,,Застройщик,Вторичный,,,,Рышкановка,GGC,https://999.md/ru/80523129
32500,32500 €,792.68,1,16,20,,41,,Нуждается в ремонте,1,2,,Частное лицо,Вторичный,Индивидуальная,8,,Центр,tolik-khvastovskiy,https://999.md/ru/80841373
70999,70999 €,865.84,3,2,15,,82,,,,,,Застройщик,Новострой,,,,Центр,GGC,https://999.md/ru/80512130
75000,75000 €,1041.67,3,9,10,,72,,Eвроремонт,1,2,Oткрытое,Агентство,Вторичный,143,,,Чокана,Connect1212,https://999.md/ru/80406713
87900,87900 €,1465.00,2,7,12,,60,,Eвроремонт,,,,Частное лицо,Новострой,,,,Рышкановка,068599099,https://999.md/ru/80120146
55999,55999 €,1119.98,2,2,5,Kотельцовый,50,,Eвроремонт,1,1,Oткрытое,Агентство,Вторичный,Брж (Брежневка),,250,Рышкановка,068599099,https://999.md/ru/79468454
31900,31900 €,559.65,2,5,6,,57,,,,,,Частное лицо,Вторичный,,,,Центр,brains,https://999.md/ru/80841493
6700,6700 €,609.09,,1,5,,11,,,,,,Агентство,Вторичный,Малосемейная,,,Чокана,nicolaevna-v,https://999.md/ru/77118688
7700,7700 €,481.25,,5,5,,16,,Косметический pемонт,1,,,Агентство,Вторичный,Малосемейная,,,Ботаника,nicolaevna-v,https://999.md/ru/71203141
120000,120000 €,857.14,2,1,9,,140,,,1,2,Oткрытое,Агентство,Вторичный,,,,Чокана,Connect1212,https://999.md/ru/79988075
47500,47500 €,766.13,4,3,5,,62,,,,,,Агентство,Вторичный,,,,Старая Почта,069452611,https://999.md/ru/77097086
97900,97900 €,1009.28,3,6,9,Панельный,97,,,,,,Агентство,Вторичный,,,,Чокана,069452611,https://999.md/ru/77193373
47500,47500 €,766.13,3,3,5,,62,,,,,,Агентство,Вторичный,,,,Старая Почта,069452611,https://999.md/ru/77097110
168000,168000 €,700.00,3,3,5,Kотельцовый,240,,Eвроремонт,2,2,,Агентство,Вторичный,Индивидуальная,,,Буюканы,acces379,https://999.md/ru/75332374
69900,69900 €,1075.38,2,2,14,,65,,Белый вариант,2,2,Oткрытое,Агентство,Новострой,,,,Ботаника,topestate-botanica,https://999.md/ru/79425668
39900,39900 €,950.00,2,3,5,,42,,Косметический pемонт,1,1,Oткрытое,Агентство,Вторичный,,,,Рышкановка,acces475,https://999.md/ru/78982488
46000,46000 €,1437.50,1,7,9,Kирпичный,32,25,Eвроремонт,1,,,Частное лицо,Новострой,Индивидуальная,10,270,Дурлешты,068655699,https://999.md/ru/78189867
41700,41700 €,926.67,1,11,15,,45,,Белый вариант,,1,Подземная,Агентство,Новострой,,,,Рышкановка,RemarkImobil,https://999.md/ru/79300049
83900,83900 €,975.58,3,6,10,,86,,Белый вариант,2,2,Oткрытое,Агентство,Новострой,,,,Чокана,topestate-Ciocana,https://999.md/ru/79331699
46500,46500 €,762.30,3,2,5,,61,,Нуждается в ремонте,1,,Oткрытое,Агентство,Вторичный,Брж (Брежневка),,,Ботаника,gennadii-baranov,https://999.md/ru/77992889
109900,109900 €,1263.22,3,4,10,Kотельцовый,87,,Eвроремонт,,2,Oткрытое,Агентство,Новострой,,,,Чокана,topestate-Ciocana,https://999.md/ru/79146727
68000,68000 €,871.79,2,2,3,Kотельцовый,78,30,Eвроремонт,1,1,Oткрытое,Застройщик,Новострой,Индивидуальная,35,270,Дурлешты,,https://999.md/ru/76851692
67900,67900 €,984.06,2,4,12,,69,,Белый вариант,1,2,Oткрытое,Агентство,Новострой,,,,Буюканы,topestate-buiucani,https://999.md/ru/79144881
50320,50320 €,798.73,2,1,9,Kомбинированный,63,30,Белый вариант,,1,Гараж,Застройщик,Новострой,Индивидуальная,18,,Дурлешты,MazurConsulting,https://999.md/ru/71056065
80000,80000 €,1159.42,2,5,9,,69,,Белый вариант,,1,Oткрытое,Агентство,Новострой,,,,Ботаника,topestate-botanica,https://999.md/ru/79059475
67500,67500 €,1007.46,2,6,10,,67,,Белый вариант,2,1,Oткрытое,Агентство,Новострой,,,,Чокана,topestate-Ciocana,https://999.md/ru/79331519
68900,68900 €,1013.24,2,6,6,,68,,Косметический pемонт,1,2,Oткрытое,Агентство,Новострой,,,,Чокана,topestate-Ciocana,https://999.md/ru/77283358
114900,114900 €,1054.13,3,5,9,Kотельцовый,109,,Eвроремонт,1,2,Oткрытое,Агентство,Новострой,,,,Центр,Acces433,https://999.md/ru/80068230
70700,70700 €,1087.69,2,8,9,,65,,Белый вариант,1,2,Oткрытое,Агентство,Новострой,,,,Буюканы,topestate-buiucani,https://999.md/ru/78274473
76800,76800 €,1200.00,2,3,10,,64,,Eвроремонт,1,2,Oткрытое,Агентство,Новострой,,,,Буюканы,topestate-buiucani,https://999.md/ru/78462195
62900,62900 €,1143.64,2,3,5,Kотельцовый,55,,Eвроремонт,1,2,Oткрытое,Агентство,Вторичный,102,,,Ботаника,topestate-botanica,https://999.md/ru/76710616
150000,150000 €,1094.89,5,16,18,Ячеистый Бетон,137,,Белый вариант,1,3,Oткрытое,Агентство,Новострой,Индивидуальная,,,Центр,accesimobil466,https://999.md/ru/79192913
71200,71200 €,800.00,3,6,10,,89,,Белый вариант,1,2,Oткрытое,Агентство,Новострой,,,,Чокана,topestate-Ciocana,https://999.md/ru/78017110
58000,58000 €,1160.00,2,15,17,,50,,Eвроремонт,1,1,Oткрытое,Агентство,Новострой,,,,Чокана,topestate-Ciocana,https://999.md/ru/78471337
125000,125000 €,1225.49,2,10,13,Ячеистый Бетон,102,,Eвроремонт,2,2,Подземная,Агентство,Новострой,Индивидуальная,,,Центр,accesimobil788,https://999.md/ru/79193271
99500,99500 €,985.15,3,9,11,,101,,Белый вариант,1,2,,Агентство,Новострой,,,,Чокана,topestate-Ciocana,https://999.md/ru/76598462
100000,100000 €,854.70,3,12,14,,117,,Eвроремонт,2,2,Oткрытое,Агентство,Новострой,,,,Чокана,topestate-Ciocana,https://999.md/ru/78431887
87750,87750 €,1350.00,2,4,10,,65,,Eвроремонт,,1,Oткрытое,Агентство,Новострой,,,,Ботаника,topestate-botanica,https://999.md/ru/78553871
35500,35500 €,806.82,1,4,10,,44,,Белый вариант,1,1,Oткрытое,Агентство,Новострой,,,,Дурлешты,topestate-buiucani,https://999.md/ru/76291245
52000,52000 €,702.70,3,4,5,,74,,Косметический pемонт,,2,,Агентство,Вторичный,,,,Телецентр,IMGarik,https://999.md/ru/80271560
190000,190000 €,1130.95,5,4,6,,168,,Белый вариант,1,2,Гараж,Агентство,Новострой,,,,Чокана,topestate-Ciocana,https://999.md/ru/78050067
32000,32000 €,1000.00,1,1,5,Kотельцовый,32,,Нуждается в ремонте,,1,Oткрытое,Агентство,Вторичный,,,,Ботаника,topestate-botanica,https://999.md/ru/77778369
59300,59300 €,780.26,2,3,8,,76,,Белый вариант,1,2,Oткрытое,Агентство,Новострой,,,,Телецентр,topestate-telecentru,https://999.md/ru/77731248
68000,68000 €,1000.00,2,8,15,Блочный,68,68,Без ремонта,1,1,Подземная,Частное лицо,Новострой,Индивидуальная,13,275,Ботаника,zaftonirodica,https://999.md/ru/80720683
33000,33000 €,846.15,1,5,10,,39,,Индивидуальный дизайн,,1,,Частное лицо,Новострой,,,,Буюканы,MESter80,https://999.md/ru/80754409
37999,37999 €,759.98,2,2,5,,50,,Косметический pемонт,1,1,,Агентство,Вторичный,,,,Ботаника,andrew85,https://999.md/ru/80841061
39900,39900 €,848.94,2,3,5,,47,,Косметический pемонт,1,1,Oткрытое,Агентство,Вторичный,,,,Буюканы,Max-323,https://999.md/ru/80720650
54800,54800 €,928.81,2,12,21,,59,,Белый вариант,1,1,Подземная,Частное лицо,Новострой,,,,Чокана,im0bil,https://999.md/ru/77989484
60500,60500 €,902.99,2,11,21,Kирпичный,67,,Белый вариант,2,1,Подземная,Частное лицо,Новострой,,,,Чокана,im0bil,https://999.md/ru/77992420
45000,45000 €,918.37,2,5,5,,49,,,,,,Частное лицо,Вторичный,,,,Ботаника,vova333,https://999.md/ru/80417772
95500,95500 €,757.94,4,1,7,Kирпичный,126,,Белый вариант,2,2,Oткрытое,Агентство,Новострой,,,,Центр,accesimobil466,https://999.md/ru/78168593
69900,69900 €,1226.32,2,6,6,,57,,Eвроремонт,1,1,Oткрытое,Агентство,Новострой,,,,Чокана,acces398,https://999.md/ru/79083575
99500,99500 €,1842.59,1,6,11,,54,49,Eвроремонт,1,,Подземная,Частное лицо,Новострой,,,,Рышкановка,danutionita11,https://999.md/ru/80832230
120000,120000 €,1379.31,2,10,14,Ячеистый Бетон,87,,Eвроремонт,,1,Oткрытое,Агентство,Новострой,,,,Центр,accesimobil466,https://999.md/ru/80486380
83500,83500 €,1284.62,2,4,11,,65,,Eвроремонт,,,,Частное лицо,Новострой,,,,Ботаника,maurilio777,https://999.md/ru/80152066
65900,65900 €,1372.92,1,11,14,,48,,Eвроремонт,,,,Частное лицо,Новострой,,,,Буюканы,1machiavelli,https://999.md/ru/80840599
41500,41500 €,691.67,3,4,4,,60,,Косметический pемонт,1,1,Oткрытое,Агентство,Вторичный,Хрущевка,,,Рышкановка,acces398,https://999.md/ru/79107532
71000,71000 €,910.26,2,7,9,Kирпичный,78,,Незавершенное cтроительство,1,2,Подземная,Агентство,Новострой,,,,Буюканы,acces379,https://999.md/ru/78892331
115000,115000 €,1337.21,3,6,9,Kирпичный,86,,Eвроремонт,,1,Подземная,Агентство,Новострой,Индивидуальная,,,Буюканы,acces144446,https://999.md/ru/79856453
70900,70900 €,932.89,3,4,9,,76,,Eвроремонт,2,1,,Частное лицо,Вторичный,,,,Ботаника,Danys11,https://999.md/ru/80840515
28500,28500 €,1017.86,1,3,5,,28,,Eвроремонт,1,1,Oткрытое,Агентство,Вторичный,,,,Буюканы,acces278,https://999.md/ru/79360071
99000,99000 €,1237.50,2,15,17,Kомбинированный,80,,Eвроремонт,1,2,Oткрытое,Агентство,Новострой,,,,Ботаника,Accesimobil507,https://999.md/ru/80254670
73900,73900 €,1040.85,2,1,8,Kотельцовый,71,,Белый вариант,1,2,Oткрытое,Агентство,Новострой,,,,Буюканы,Accesimobil230,https://999.md/ru/80165132
58000,58000 €,763.16,2,8,8,Mонолитный,76,,,2,2,,Застройщик,Новострой,,,,Телецентр,erw8,https://999.md/ru/76318032
79900,79900 €,1426.79,1,17,17,Kирпичный,56,,Eвроремонт,,1,Oткрытое,Агентство,Новострой,,,,Центр,accesimobil466,https://999.md/ru/79194207
76000,76000 €,1520.00,1,12,12,Kомбинированный,50,,Eвроремонт,,1,Oткрытое,Агентство,Новострой,Индивидуальная,,,Рышкановка,acces398,https://999.md/ru/79380160
56000,56000 €,1400.00,1,6,10,Kомбинированный,40,,,,,,Частное лицо,Новострой,,,,Центр,imebox,https://999.md/ru/80708876
86500,86500 €,1094.94,2,11,17,Kомбинированный,79,,Белый вариант,2,2,Oткрытое,Агентство,Новострой,Индивидуальная,,,Рышкановка,xdominno56,https://999.md/ru/79940086
74000,74000 €,1057.14,3,6,9,Панельный,70,,Eвроремонт,2,2,Oткрытое,Агентство,Вторичный,Мс (Молд. Серия),,,Рышкановка,xdominno56,https://999.md/ru/80394838
32000,32000 €,842.11,2,4,6,Kотельцовый,38,,Eвроремонт,Нет,1,Oткрытое,Застройщик,Вторичный,Малосемейная,,,Буюканы,fotografer,https://999.md/ru/79942242
24900,24900 €,711.43,1,2,5,Kотельцовый,35,,Косметический pемонт,1,1,Oткрытое,Застройщик,Вторичный,Малосемейная,,,Ботаника,fotografer,https://999.md/ru/80475531
52900,52900 €,1058.00,1,3,10,Kомбинированный,50,,Eвроремонт,1,1,Oткрытое,Агентство,Новострой,,,280,Дурлешты,Gh071074-Romanescu,https://999.md/ru/79610521
185000,185000 €,616.67,5,9,9,Kотельцовый,300,,Нуждается в ремонте,4 и более,2,Oткрытое,Агентство,Новострой,Индивидуальная,,,Центр,newdoor559,https://999.md/ru/78552363
67900,67900 €,1060.94,2,7,9,Kомбинированный,64,,Eвроремонт,2,2,Oткрытое,Агентство,Новострой,,,,Ботаника,Gh071074-Romanescu,https://999.md/ru/79882029
51900,51900 €,837.10,2,15,17,Mонолитный,62,,Белый вариант,1,2,Гараж,Агентство,Новострой,Индивидуальная,15,,Ботаника,Gh071074-Romanescu,https://999.md/ru/74953876
93000,93000 €,1367.65,3,3,4,Kотельцовый,68,44,Eвроремонт,1,1,Oткрытое,Агентство,Вторичный,Индивидуальная,9,,Центр,volto,https://999.md/ru/79254385
43000,43000 €,597.22,3,2,9,Панельный,72,46,Без ремонта,2,1,,Агентство,Вторичный,Мс (Молд. Серия),9,,Чокана,volto,https://999.md/ru/79906932
49500,49500 €,1178.57,1,3,10,Kирпичный,42,,Белый вариант,1,,,Агентство,Новострой,Индивидуальная,12,,Буюканы,volto,https://999.md/ru/75987374
135000,135000 €,1173.91,3,3,8,Kотельцовый,115,60,Eвроремонт,1,2,,Агентство,Новострой,Индивидуальная,14,,Чокана,volto,https://999.md/ru/68189178
70000,70000 €,1166.67,2,4,10,Kирпичный,60,,Белый вариант,1,,,Агентство,Новострой,Индивидуальная,,,Буюканы,volto,https://999.md/ru/75987426
24000,24000 €,800.00,1,4,10,Kомбинированный,30,14,Белый вариант,1,,Oткрытое,Агентство,Новострой,Индивидуальная,8,,Рышкановка,volto,https://999.md/ru/64351382
41600,41600 €,800.00,2,5,10,Kомбинированный,52,,Белый вариант,1,,,Агентство,Новострой,Индивидуальная,,,Рышкановка,volto,https://999.md/ru/68187906
87900,87900 €,1046.43,2,5,9,Kомбинированный,84,,Eвроремонт,1,1,Oткрытое,Агентство,Новострой,Индивидуальная,,,Чокана,acces398,https://999.md/ru/75870107
57900,57900 €,1206.25,2,15,17,Kомбинированный,48,,Eвроремонт,1,1,Oткрытое,Агентство,Новострой,Индивидуальная,,,Чокана,acces398,https://999.md/ru/78367856
61000,61000 €,884.06,2,7,10,Kомбинированный,69,,Белый вариант,1,1,Oткрытое,Агентство,Новострой,Индивидуальная,,,Чокана,acces398,https://999.md/ru/77675098
49900,49900 €,941.51,3,3,5,Kотельцовый,53,,Косметический pемонт,2,2,Oткрытое,Агентство,Вторичный,Брж (Брежневка),,,Буюканы,acces278,https://999.md/ru/80039975
133000,133000 €,1662.50,2,9,16,Kирпичный,80,,Eвроремонт,1,2,Oткрытое,Агентство,Новострой,,,,Рышкановка,Cristinaadmin,https://999.md/ru/80837860
315000,315000 €,2739.13,3,6,10,,115,,Eвроремонт,1,2,Oткрытое,Агентство,Новострой,,,,Центр,RemarkImobil,https://999.md/ru/78051611
25000,25000 €,714.29,1,6,22,Mонолитный,35,,Индивидуальный дизайн,1,1,,Агентство,Вторичный,Индивидуальная,,,Ботаника,CiobanuAlionaalpha,https://999.md/ru/77080447
98000,98000 €,1289.47,2,4,9,Mонолитный,76,60,Eвроремонт,1,1,Oткрытое,Застройщик,Новострой,Индивидуальная,12,250,Рышкановка,geniussvimobil,https://999.md/ru/76688201
94900,94900 €,1216.67,2,7,17,Kомбинированный,78,,Белый вариант,1,2,Oткрытое,Агентство,Новострой,Индивидуальная,,,Рышкановка,acces398,https://999.md/ru/79159211
104500,104500 €,1135.87,2,7,17,Kомбинированный,92,,Белый вариант,2,2,Oткрытое,Агентство,Новострой,Индивидуальная,,,Рышкановка,acces398,https://999.md/ru/77221936
85000,85000 €,1808.51,1,5,9,,47,,Eвроремонт,1,1,Oткрытое,Агентство,Новострой,,,,Центр,REALIST-MD,https://999.md/ru/79700450
54100,54100 €,949.12,1,2,15,Kомбинированный,57,,Незавершенное cтроительство,1,1,Oткрытое,Агентство,Новострой,Индивидуальная,,,Рышкановка,acces398,https://999.md/ru/77516779
134900,134900 €,1798.67,2,13,17,Kирпичный,75,,Eвроремонт,1,2,Oткрытое,Агентство,Новострой,,,,Рышкановка,acces107,https://999.md/ru/78905260
82600,82600 €,851.55,3,12,16,,97,,Белый вариант,1,1,Подземная,Агентство,Новострой,,,3,Ботаника,REALIST-MD,https://999.md/ru/80066841
79900,79900 €,1011.39,2,5,12,Kотельцовый,79,,Eвроремонт,2,2,,Агентство,Новострой,,,,Центр,SpeakEnglish,https://999.md/ru/80349845
74900,74900 €,1208.06,2,11,12,,62,,Eвроремонт,1,2,,Агентство,Новострой,,,,Центр,SpeakEnglish,https://999.md/ru/80460310
22800,22800 €,1266.67,1,4,5,Kотельцовый,18,,Eвроремонт,,1,Oткрытое,Агентство,Вторичный,,,,Буюканы,acces278,https://999.md/ru/80348903
48999,48999 €,890.89,1,5,5,,55,,Eвроремонт,,1,Oткрытое,Агентство,Новострой,Индивидуальная,,,Буюканы,Ratmir-Centru-Imobiliar,https://999.md/ru/79657689
66500,66500 €,923.61,3,1,2,Kотельцовый,72,,,,1,Oткрытое,Частное лицо,Вторичный,Индивидуальная,,,Скулянка,079281917,https://999.md/ru/80028140
161900,161900 €,1998.77,2,5,7,,81,,Индивидуальный дизайн,,1,Подземная,Частное лицо,Новострой,,,,Центр,valera199622,https://999.md/ru/80748272
50500,50500 €,1010.00,1,3,10,,50,,Белый вариант,1,1,Oткрытое,Агентство,Новострой,,,,Чокана,acces398,https://999.md/ru/79255771
84900,84900 €,1179.17,2,11,17,Kирпичный,72,,Белый вариант,1,2,Подземная,Агентство,Новострой,,,,Рышкановка,acces398,https://999.md/ru/78840877
49500,49500 €,1031.25,1,3,10,Kомбинированный,48,,Белый вариант,1,1,Oткрытое,Агентство,Новострой,Индивидуальная,,,Чокана,acces398,https://999.md/ru/77584657
62900,62900 €,898.57,2,4,11,Kирпичный,70,,Белый вариант,2,2,Oткрытое,Агентство,Новострой,Индивидуальная,,,Чокана,acces107,https://999.md/ru/77619830
68000,68000 €,1658.54,1,8,11,Kирпичный,41,,Eвроремонт,1,1,Oткрытое,Агентство,Новострой,,,,Телецентр,accesimobil466,https://999.md/ru/77706168
33500,33500 €,837.50,1,1,16,,40,,,,,,Частное лицо,Вторичный,,,,Центр,konstantinsergheevici,https://999.md/ru/80839730
15000,15000 €,937.50,,3,5,Kомбинированный,16,,Косметический pемонт,1,1,Oткрытое,Агентство,Вторичный,Малосемейная,,,Ботаника,Loyal-04,https://999.md/ru/80839695
61750,61750 €,950.00,2,6,10,Kомбинированный,65,,Белый вариант,1,1,Oткрытое,Агентство,Новострой,Индивидуальная,,,Чокана,acces398,https://999.md/ru/77583492
145000,145000 €,1450.00,2,10,13,,100,,Eвроремонт,1,2,Oткрытое,Агентство,Новострой,,,,Центр,REALIST-MD,https://999.md/ru/79992694
38000,38000 €,760.00,1,7,16,,50,,Белый вариант,1,1,,Агентство,Новострой,,,,Старая Почта,REALIST-MD,https://999.md/ru/80731776
91500,91500 €,1345.59,2,5,9,Kирпичный,68,,Белый вариант,1,1,Подземная,Агентство,Новострой,,,,Центр,accesimobil466,https://999.md/ru/76562040
179000,179000 €,1335.82,3,5,9,Kирпичный,134,,Белый вариант,,3,Подземная,Агентство,Новострой,Индивидуальная,,3000,Ботаника,adserghei1972,https://999.md/ru/80474795
114000,114000 €,1407.41,3,4,9,Kирпичный,81,,Eвроремонт,1,1,Подземная,Агентство,Новострой,Индивидуальная,,,Центр,adserghei1972,https://999.md/ru/80737872
80000,80000 €,1194.03,3,11,12,Kомбинированный,67,,Eвроремонт,,,,Агентство,Новострой,Индивидуальная,,280,Телецентр,adserghei1972,https://999.md/ru/80664536
73500,73500 €,477.27,2,1,1,Kотельцовый,154,89,Eвроремонт,,,,Частное лицо,Вторичный,Индивидуальная,,,Ботаника,adserghei1972,https://999.md/ru/80455120
15000,15000 €,937.50,1,3,5,Kомбинированный,16,,Косметический pемонт,1,1,Oткрытое,Агентство,Вторичный,Малосемейная,,,Ботаника,Loyal-04,https://999.md/ru/80839653
